offset,value
67028,2825146003
67032,4074916618
67036,1026179742
67040,453880431
67044,3607360688
67048,1740606664
67052,1691901238
67056,3099617997
67060,4053884760
67064,968630341
67068,908979627
67072,2139412945
67076,3325989089
67080,1731815214
67084,1119345195
67088,3498064845
67092,2151153858
67096,3209601014
67100,176916582
67104,2378927892
67108,571756271
67112,2036648093
67116,2251841863
67120,439850229
67124,529574839
67128,4175915664
67132,1235212291
67136,3950857537
67140,2516806583
67144,74491912
67148,1908022843
67152,2395520311
67156,1970351025
67160,2453492694
67164,4279750667
67168,1782928223
67172,3525026430
67176,2203027785
67180,2075827451
67184,3304258409
67188,1882696173
67192,317489164
67196,841347891
67200,2264167389
67204,3041391596
67208,3933089756
67212,2335125511
67216,4036103892
67220,3628794723
67224,173870430
67228,2950903326
67232,133375923
67236,3170346972
67240,2533451880
67244,2827025204
67248,4183372997
67252,2123430010
67256,1010535923
67260,1007676892
67264,3547863940
67268,2619413518
67272,3385805240
67276,2767490136
67280,1871382669
67284,388292967
67288,4220818897
67292,2867919506
67296,2850202696
67300,887845588
67304,1269431394
67308,193347171
67312,2823112448
67316,588224375
67320,3992662710
67324,2995632275
67328,3990085247
67332,3351664862
67336,1731885995
67340,601870115
67344,2354148774
67348,1717154590
67352,2937187912
67356,3558144852
67360,1444855447
67364,2470980492
67368,3226027238
67372,1460200147
67376,1481959463
67380,3385586427
67384,3072714028
67388,3819446200
67392,131480645
67396,4203234775
67400,1620803207
67404,1915772330
67408,3947701134
67412,3694290662
67416,2371931519
67420,1458117776
67424,819091864
67428,3908854286
67432,1257278410
67436,3898588870
67440,4292186758
67444,2521262072
67448,839701100
67452,1240570404
67456,765787279
67460,3457342642
67464,1640740703
67468,2918146442
67472,557424087
67476,2287584857
67480,602556524
67484,2831058753
67488,3484533181
67492,1419070066
67496,2745751850
67500,3135934020
67504,723128094
67508,4207143752
67512,3396212029
67516,1837874806
67520,4191868397
67524,414056406
67528,3053037705
67532,1893375768
67536,2314931563
67540,4276927554
67544,885088726
67548,1513619755
67552,2814716069
67556,3888919997
67560,4230624153
67564,868428994
67568,1323870181
67572,3605715267
67576,1582751445
67580,782709056
67584,2657938255
67588,3470946033
67592,3833242396
67596,1346437494
67600,3039637116
67604,1136567718
67608,814982259
67612,810078127
67616,3103194807
67620,304695293
67624,3772250827
67628,613644068
67632,2992495614
67636,2215853079
67640,636979495
67644,3278764795
67648,934211624
67652,3919562071
67656,2786454470
67660,1117687318
67664,951825460
67668,4221865241
67672,1896124058
67676,1660562605
67680,3959851447
67684,1690668955
67688,3400522806
67692,3666897886
67696,851911964
67700,3385947224
67704,1390166436
67708,3711422215
67712,2328826786
67716,1992823678
67720,549645748
67724,3263623627
67728,2526162008
67732,110902689
67736,3676479839
67740,1996364927
67744,1835915110
67748,1660466036
67752,410942615
67756,3215165114
67760,693870383
67764,1629742931
67768,2211294906
67772,2123612655
67776,416887309
67780,3037897519
67784,135684193
67788,1775777351
67792,238046894
67796,3969442927
67800,3699466598
67804,1514341355
67808,1490863596
67812,242528806
67816,3118014772
67820,4223921763
67824,2143275299
67828,1631427431
67832,3201329104
67836,191926118
67840,2938603891
67844,1965865444
67848,783686499
67852,2985393863
67856,1036056243
67860,610951507
67864,1112634066
67868,1134345600
67872,370680844
67876,3471403365
67880,3391041508
67884,4091118280
67888,861758557
67892,3379679332
67896,460327404
67900,4128007081
67904,949797793
67908,2105197853
67912,249398941
67916,3822497231
67920,2088760107
67924,3327990265
67928,4204532417
67932,4081366408
67936,210407855
67940,1404884146
67944,1885304399
67948,3920912958
67952,2380400434
67956,3582698187
67960,860041893
67964,2637036982
67968,129056484
67972,3352722237
67976,140032701
67980,2791231794
67984,1455771107
67988,412879761
67992,385951437
67996,992939794
68000,888226560
68004,3512083422
68008,3686454675
68012,1604864502
68016,143557936
68020,3391297723
68024,4208639687
68028,2907563025
68032,3106249313
68036,3705051890
68040,3988945210
68044,4037023981
68048,908997487
68052,2137867925
68056,2631568145
68060,319162887
68064,2748514206
68068,525499873
68072,3095403918
68076,2263020833
68080,2115788185
68084,1319010289
68088,2029063782
68092,3652263323
68096,548336172
68100,2798446835
68104,2044986908
68108,3071240396
68112,3056999860
68116,1246345332
68120,2112237067
68124,1904815149
68128,668563354
68132,3007386373
68136,1861892204
68140,3407381519
68144,4260515915
68148,4123903453
68152,3109008256
68156,2308794255
68160,1064408683
68164,2671596246
68168,302944498
68172,1658219550
68176,429228380
68180,2493536318
68184,1661424140
68188,298975896
68192,2588154945
68196,583875618
68200,2620615477
68204,3337790507
68208,2853999825
68212,3059242875
68216,2365978088
68220,3468156210
68224,1377004815
68228,1521456238
68232,2918479505
68236,3299803878
68240,1647851896
68244,1561172768
68248,2772498430
68252,353407838
68256,3164191216
68260,526984600
68264,3542549078
68268,2577564618
68272,4046500666
68276,3299753572
68280,3509935089
68284,2668210283
68288,3490379858
68292,3167657088
68296,3633798043
68300,1273117851
68304,3468889706
68308,294055885
68312,1015941740
68316,55370684
68320,2381637927
68324,3751349636
68328,349023164
68332,2265320794
68336,1701960865
68340,2857155650
68344,844088177
68348,2329582343
68352,635027541
68356,1157704351
68360,1805940251
68364,69280888
68368,3135576592
68372,3882825088
68376,1894981219
68380,1545805591
68384,3384450792
68388,1277700524
68392,2908576614
68396,1234532764
68400,3670290980
68404,2792407720
68408,2675131209
68412,2848735563
68416,1733162087
68420,835821517
68424,3076424843
68428,1351067020
68432,1369014945
68436,171215994
68440,409830431
68444,4032196001
68448,2479979509
68452,2043660240
68456,2869488806
68460,4187986303
68464,3883732818
68468,1214763394
68472,1482173489
68476,4219167396
68480,2522754173
68484,2735023193
68488,2786026240
68492,3370621383
68496,1781043816
68500,2223665527
68504,1374863737
68508,256553296
68512,4200986145
68516,4027084364
68520,3436849133
68524,2617968557
68528,3461507935
68532,1182432702
68536,350594812
68540,1705231346
68544,3035133425
68548,2620038033
68552,1612387038
68556,3079768234
68560,388641167
68564,667348108
68568,1191296382
68572,489060025
68576,2130485721
68580,2349506919
68584,257717104
68588,4097352744
68592,3556152098
68596,2779435377
68600,3786734254
68604,1345371538
68608,3459356241
68612,1864086211
68616,1100831679
68620,3272209562
68624,153761412
68628,950615437
68632,2625802398
68636,1271162834
68640,1253493017
68644,3416235768
68648,4223309680
68652,3719626182
68656,1146200561
68660,3743999108
68664,2634397445
68668,784018650
68672,2943621973
68676,3158187548
68680,2102509467
68684,1682706414
68688,4082842469
68692,3829582472
68696,317427966
68700,142551927
68704,914256273
68708,2751543591
68712,2565372477
68716,3671545836
68720,613933975
68724,3607855011
68728,734088438
68732,2899395478
68736,1148456309
68740,2924697619
68744,1288418033
68748,2364669201
68752,2920931911
68756,3693002852
68760,2779425716
68764,2809279104
68768,3708792039
68772,3631969897
68776,616999887
68780,882196914
68784,3931886307
68788,1871838299
68792,933145445
68796,305402839
68800,3080886377
68804,3931162049
68808,1671909684
68812,575361760
68816,3938852334
68820,2813738787
68824,1972936849
68828,2239849456
68832,4166370813
68836,320309190
68840,3868896660
68844,363949419
68848,1012065812
68852,3276439446
68856,1759731586
68860,1671045951
68864,1570690274
68868,2485089846
68872,3266615326
68876,611363537
68880,2697482558
68884,4237463887
68888,2572959334
68892,2101768457
68896,2883538398
68900,138155024
68904,2241130065
68908,933794601
68912,1865915416
68916,3041284086
68920,1529231401
68924,1191978636
68928,746750860
68932,2731172928
68936,1714496162
68940,2810164610
68944,1139237490
68948,3015061763
68952,749259239
68956,1386924448
68960,613889029
68964,2920398409
68968,143880385
68972,802757646
68976,3492358809
68980,272485063
68984,2666573908
68988,851698690
68992,1631428150
68996,3987542656
69000,3038779827
69004,1629776281
69008,3832689436
69012,2193523774
69016,694723313
69020,3121242125
69024,1620011289
69028,2314889620
69032,2595108133
69036,4247370549
69040,891997578
69044,3354476159
69048,1162391638
69052,2923944870
69056,2049515477
69060,3490572586
69064,1196373206
69068,822585283
69072,4033988686
69076,1948910096
69080,2679973789
69084,3906904766
69088,3702286891
69092,4009982578
69096,1078803731
69100,3584823952
69104,2930927164
69108,1299519050
69112,2498062341
69116,3776477478
69120,3083446509
69124,1728218292
69128,1278198353
69132,2451012204
69136,2521332254
69140,1496705037
69144,2680742588
69148,89316597
69152,1352278652
69156,921559354
69160,917251937
69164,1531350166
69168,536622859
69172,84266434
69176,1746240366
69180,2195832515
69184,3333721967
69188,1238473829
69192,468978701
69196,2136737148
69200,1142972009
69204,2823582843
69208,2131988048
69212,3299037782
69216,1874112751
69220,1003129230
69224,1233727207
69228,2303612796
69232,1569519300
69236,3620738230
69240,453862909
69244,1401134575
69248,1694118483
69252,2066335501
69256,467890830
69260,2998899701
69264,725923446
69268,844826423
69272,4092120329
69276,3637297051
69280,3766794468
69284,750063175
69288,2049842266
69292,1271524899
69296,459013505
69300,403662888
69304,2033356064
69308,307281902
69312,3025553494
69316,3506456415
69320,3471801555
69324,1219677380
69328,1687365986
69332,268078901
69336,3562666837
69340,2345413848
69344,3001794327
69348,3325430993
69352,313938616
69356,3283169785
69360,1563055255
69364,343716703
69368,3394235184
69372,21988537
69376,2541956551
69380,2014176825
69384,2727390483
69388,698587
69392,3723640038
69396,1482377836
69400,586673015
69404,2329594985
69408,447335503
69412,3911529611
69416,1124234675
69420,2656820564
69424,1437791772
69428,1591740233
69432,3045070590
69436,2574439078
69440,4285731305
69444,789246894
69448,2729548287
69452,4247437198
69456,2880137478
69460,4284682639
69464,2658126425
69468,3672290077
69472,1976798235
69476,1955971322
69480,1612128584
69484,778649138
69488,2287072991
69492,794880559
69496,4090329233
69500,864079528
69504,234185224
69508,2729468738
69512,3536603858
69516,3771807556
69520,319418243
69524,2420203648
69528,1293042992
69532,1894850442
69536,2235355371
69540,2005716561
69544,2180435000
69548,317850144
69552,2097635577
69556,1401932003
69560,849845962
69564,490398672
69568,2118130631
69572,713234352
69576,142249757
69580,3451789757
69584,174393864
69588,538359490
69592,3443958261
69596,688966144
69600,268150418
69604,1630810461
69608,2130868757
69612,3390996985
69616,1997391102
69620,3115111737
69624,797745186
69628,1029168129
69632,3326045677
69636,1943890787
69640,1272212988
69644,104317059
69648,153052942
69652,145183401
69656,1990454867
69660,3670166900
69664,3492100325
69668,830234985
69672,2000525390
69676,1899430086
69680,2611273943
69684,2582135547
69688,3637208159
69692,1911311308
69696,2248059729
69700,2438242295
69704,1841321000
69708,1342553535
69712,2442007595
69716,899021445
69720,609865910
69724,3750560661
69728,517400050
69732,1214772009
69736,4274977914
69740,636273844
69744,960044260
69748,1120445805
69752,3687026164
69756,3260025264
69760,3190609583
69764,3213769839
69768,2312586644
69772,3064720696
69776,794508461
69780,3868192682
69784,317939225
69788,858690713
69792,3891752261
69796,967695630
69800,865447692
69804,3114365886
69808,1640535318
69812,673660406
69816,3742677325
69820,2731315722
69824,1414483600
69828,3443532747
69832,2248888672
69836,19299050
69840,1784798620
69844,1483726542
69848,2407026976
69852,691221902
69856,792445356
69860,2943722305
69864,310612135
69868,2191240160
69872,1902344480
69876,3937820109
69880,3827148367
69884,3082552288
69888,2440217037
69892,3781952317
69896,1628741649
69900,283182924
69904,1179042046
69908,4117691847
69912,3527604392
69916,2598165270
69920,4193905513
69924,3030853310
69928,2256857046
69932,2776847688
69936,1456598940
69940,2056418980
69944,3322992762
69948,3949938832
69952,1545388287
69956,1333062534
69960,4229551985
69964,2540132201
69968,583137112
